"","pos","numberofZero","Median","Mean","Max","RealMedian","RealMean","RealMax","numberofSample","rawP","Bonferroni","BH","Holm","Hochberg","Hommel","BY","Significance","Significance_holm"
"6638",7201,0,0.00327522451135763,0.00398151875677895,0.0142008778724503,0.00344827586206897,0.00408869971837555,0.0384105960264901,111,0.720819001766617,1,0.78109176045989,1,1,1,1,"N","N"
"6639",7203,1,0.00197430062282837,0.00227232893193486,0.00668225860340795,0.00194287601642,0.00207398917158379,0.00779423226812159,114,0.729053179785729,1,0.788189694504762,1,1,1,1,"N","N"
"6640",7204,32,0.000561107360954418,0.00107349936203024,0.00715137067938021,0.00108835706638623,0.00128010763373541,0.00408788962698007,114,0.00108858160718498,1,0.00446947566995401,1,1,1,0.0427241015205695,"N","N"
"6641",7205,18,0.00094796748405657,0.00167553232926698,0.0100018185124568,0.00160090894723578,0.00162986855381073,0.00400667779632721,114,0.00830843504971526,1,0.0225247760444921,1,1,1,0.215316267391802,"N","N"
"6642",7206,17,0.00188285850637735,0.00299601310919728,0.0147518998658918,0.00254522585031847,0.00269003564547329,0.0233345878810689,114,0.260193380659115,1,0.350701579505417,1,1,1,1,"N","N"
"6643",7207,14,0.0013810289738601,0.00224925751897412,0.0125297040397494,0.00242033432312,0.00250375126952437,0.00600360216129678,114,0.0001791503279752,1,0.00112221710798839,1,1,0.62120010784466,0.0107273696492253,"N","N"
"6644",7209,13,0.00127280441238863,0.00216852067282163,0.0123298227587978,0.00213675213675214,0.0023751083701193,0.0114566284779051,109,0.00343438182638131,1,0.0110637150576988,1,1,1,0.105759001776744,"N","N"
"6645",7210,21,0.00114613180515759,0.00242229894194285,0.0318362706083002,0.00210526315789474,0.00243294605509816,0.0109018830525273,111,0.000749746919623872,1,0.00337428520330721,1,1,1,0.0322550818554822,"N","N"
"6646",7211,11,0.00308857916768588,0.00722594699918059,0.0789738430583501,0.00273962972405057,0.00676656630495216,0.187106522286578,110,0.874592029582181,1,0.90484056421602,1,1,1,1,"N","N"
"6647",7212,12,0.00149131379673753,0.00283394641750472,0.0174957118353345,0.0025974027987013,0.00300012177176106,0.0123406563601844,112,0.000598255398960374,1,0.00283183712642933,1,1,1,0.0270697741331545,"N","N"
"6648",7213,5,0.00167420849992264,0.00261786593610515,0.0139275766016713,0.00252657806369761,0.00280645823304063,0.00927045546150746,112,0.0019206005330109,1,0.00695911586574121,1,1,1,0.0665227858247616,"N","N"
"6649",7214,13,0.00197726149283243,0.00487777734429305,0.0336813078589718,0.00201409869083585,0.0040127008786137,0.105157131345689,109,0.689497124198139,1,0.754445629434075,1,1,1,1,"N","N"
"6650",7215,25,0.000740883949913166,0.00137581587567185,0.0118232731798382,0.00120393316232627,0.00138789059381858,0.00761904761904762,114,0.0282074745732412,1,0.0590805146562992,1,1,1,0.564755710167943,"N","N"
"6651",7216,1,0.00408632358574895,0.00479729986154497,0.01341914281802,0.00417641162712997,0.00456078915567859,0.0129533678756477,113,0.779653515165606,1,0.828928784095768,1,1,1,1,"N","N"
"6652",7217,5,0.00500417544170718,0.00818111535007448,0.0554458703520895,0.00230423858869069,0.00884188243516377,0.172257821334338,104,0.0128725110080074,1,0.0317404927458056,1,1,1,0.303410094275925,"N","N"
"6653",7218,3,0.00248419150858175,0.00295905453423075,0.00832033281331253,0.0027280100272801,0.0027956925317519,0.00573065902578797,113,0.710389711392897,1,0.773159750178263,1,1,1,1,"N","N"
"6654",7219,1,0.00290160907412292,0.00335790193438525,0.011329755515802,0.00304136253041363,0.0031859178948035,0.0091458153580673,109,0.679311073549583,1,0.745658464923994,1,1,1,1,"N","N"
"6655",7220,1,0.00666542249871389,0.0111048771491771,0.0469506292352372,0.00549944821589807,0.0111532866353061,0.18237831176833,78,0.107192221314478,1,0.171305182767484,1,1,1,1,"N","N"
"6656",7221,2,0.00365493593883896,0.00448454072062427,0.0154920357844207,0.00429103694811126,0.00457419662954485,0.0144518857948537,110,0.295830542100674,1,0.387988070462347,1,1,1,1,"N","N"
"6657",7222,1,0.00490730643402399,0.00521531180243582,0.0155402670983408,0.0044280442804428,0.00477029825052019,0.0169529333035913,111,0.376692439392529,1,0.472171036585752,1,1,1,1,"N","N"
"6658",7223,9,0.00319688547032402,0.00583714343786857,0.0403306613226453,0.00223939091375474,0.005142405970438,0.0596562184024267,100,0.175778343459396,1,0.256777726988509,1,1,1,1,"N","N"
"6659",7224,17,0.00100233879051119,0.00175331390382352,0.0151554071410223,0.00136798905608755,0.00161695244350098,0.00652610441767068,111,0.0131525923490593,1,0.0322512102685563,1,1,1,0.308292086908085,"N","N"
"6660",7225,27,0.000608793250566988,0.00106114440952645,0.006366661843438,0.000929561287394141,0.00106522468092836,0.00407608695652174,112,0.0373646292384417,1,0.0741607270766476,1,1,1,0.708908754948999,"N","N"
"6661",7226,12,0.00230550705918084,0.00333569883166963,0.016505406943654,0.0015523781531128,0.00340833036950425,0.122563475508883,112,0.250260120065153,1,0.339641783277916,1,1,1,1,"N","N"
"6662",7227,17,0.00130271756336318,0.00200340511057504,0.00968025814021707,0.00156423110199384,0.00174563190296551,0.00539519827353655,112,0.207904700680237,1,0.293575457553265,1,1,1,1,"N","N"
"6663",7228,15,0.00119260584376863,0.00178860892761934,0.0105317236064732,0.00173010380622837,0.00226318193177884,0.0490349504434011,113,0.0031681465207285,1,0.01039543994451,1,1,1,0.0993709026152496,"N","N"
"6664",7229,15,0.00238123586141207,0.00384793135555015,0.0282792576694862,0.00224755177396051,0.00338805173457021,0.0675745118191161,109,0.818214814308041,1,0.859363157002255,1,1,1,1,"N","N"
"6665",7231,3,0.00202429149797571,0.00235229462700066,0.0116467639687454,0.00226244343891403,0.0023892517456142,0.00516795865633075,115,0.130985545114885,1,0.202182731809727,1,1,1,1,"N","N"
"6666",7234,4,0.00230601318266736,0.00314006293083037,0.0106951871657754,0.00297019124787239,0.00339164653689308,0.0082827167310878,114,0.0297285981975242,1,0.0616177274961448,1,1,1,0.589009145459599,"N","N"
"6667",7236,41,0.000324051726047973,0.000630473541104059,0.0039815590947192,0.000749914801580473,0.000759904284193909,0.0028436018957346,114,0.000699827617511954,1,0.00319662936426098,1,1,1,0.0305568544427774,"N","N"
"6668",7237,0,0.00461084470675028,0.00562623651118786,0.0180738445649367,0.00528663472658186,0.00568248409846374,0.0158756137479542,113,0.132674247371864,1,0.204234665571276,1,1,1,1,"N","N"
"6669",7238,17,0.00121726512499918,0.00207795368866634,0.0130542892664733,0.000820104112889347,0.00205316490592225,0.0334110334110334,112,0.190993253845775,1,0.274419162306036,1,1,1,1,"N","N"
"6670",7239,1,0.00750144258511252,0.00804335656031665,0.0260683760683761,0.00716524854455889,0.00916812927174999,0.0842223469960696,105,0.666081090898695,1,0.734581738084673,1,1,1,1,"N","N"
"6671",7240,6,0.00272395192613081,0.00461715885168051,0.0278558052434457,0.00228180336660366,0.00443582723684001,0.0933676754668384,112,0.209558680455557,1,0.295386788376416,1,1,1,1,"N","N"
"6672",7241,3,0.00307256433661299,0.00480524486633556,0.0287842444135841,0.00396550360317303,0.00495694490355791,0.0261569416498994,104,0.0359225033482075,1,0.0717818581470836,1,1,1,0.686168942685547,"N","N"
"6673",7242,1,0.00363702491362066,0.00418783491132522,0.0120812740252608,0.00375626043405676,0.00402505836482696,0.0115036976170912,113,0.58905112781677,1,0.666346292868643,1,1,1,1,"N","N"
"6674",7243,22,0.00101562504197031,0.00170630245172498,0.0160771704180064,0.00177825110555201,0.00181304862961648,0.0051003060183611,114,0.00481512985658139,1,0.0144868006745834,1,1,1,0.138480570973893,"N","N"
"6675",7244,28,0.000493901050622025,0.00122547878207491,0.0138121546961326,0.00141465105407413,0.00148588080911383,0.00422914263744714,114,4.66869245468013e-07,0.00371487858618898,1.22603253669603e-05,0.00357388407405764,0.00357388407405764,0.00328629261884934,0.000117197502421714,"Y","Y"
"6676",7245,0,0.00332013791342102,0.00368160618458676,0.0117712614055861,0.00363460140537921,0.00406552296330354,0.0103092783505155,115,0.0468261437414003,1,0.0885235509029037,1,1,1,0.846204220589454,"N","N"
"6677",7246,0,0.0043094312302444,0.00503571036407162,0.0149669335189697,0.0037228430810381,0.00539969081502317,0.0554511278195489,114,0.582872688347865,1,0.660766203331523,1,1,1,1,"N","N"
"6678",7247,0,0.0141339300467103,0.0158361578145038,0.0422651933701657,0.00739828498449188,0.0147821172776829,0.147555170921679,92,0.000138630982993777,1,0.000913151267948251,0.935759135207997,0.935759135207997,0.518322558411267,0.00872889134126538,"N","N"
"6679",7248,1,0.00374963945774445,0.00418715394175321,0.0115321252059308,0.00263157894736842,0.00437262864913949,0.100170502983802,113,0.00388644130318421,1,0.0122521447897927,1,1,1,0.117119303582473,"N","N"
"6680",7249,1,0.00672861262415892,0.00723167004666237,0.0211929991665674,0.00587803085966201,0.00740330063938075,0.0906172479206187,115,0.175846963876192,1,0.256830817100379,1,1,1,1,"N","N"
"6681",7250,6,0.00571496606738897,0.0125305609221436,0.0954028670291646,0.00593878483325719,0.0141205927075977,0.131964809384164,95,0.491035127439616,1,0.581077708066185,1,1,1,1,"N","N"
"6682",7251,7,0.00219587884194209,0.00286936261342484,0.0185112762351714,0.00224066431705677,0.00296416198950853,0.0222929936305732,116,0.505923984656438,1,0.594014629764095,1,1,1,1,"N","N"
"6683",7252,12,0.00109160695893851,0.00191523034545513,0.0124669836238774,0.00200058204987905,0.00226797663605675,0.0163855421686747,114,0.000755547421447005,1,0.00339088555003972,1,1,1,0.0324137659946184,"N","N"
"6684",7254,9,0.00218556291321135,0.00333454456725865,0.0185120502968914,0.00149728086407693,0.00371146298655196,0.181313868613139,114,0.0416074098316443,1,0.080807947285915,1,1,1,0.772450103425171,"N","N"
"6685",7255,1,0.00544910997926575,0.00647879577222941,0.0251244370703958,0.00462798207460129,0.00679822345933287,0.0852858481724461,112,0.117817320097434,1,0.185161448946333,1,1,1,1,"N","N"
"6686",7256,14,0.00121703853955375,0.00187732773281394,0.0147708622648655,0.000998003992015968,0.0021375226323332,0.0168316831683168,111,0.863768208145664,1,0.89515546134606,1,1,1,1,"N","N"
"6687",7257,2,0.00201227609885661,0.00242603582498038,0.0110663983903421,0.00244691288225219,0.0025650157431852,0.0107120352867045,114,0.02883453234678,1,0.0602037192031825,1,1,1,0.575492518830312,"N","N"
"6688",7258,3,0.00313176236953101,0.00337040558556315,0.0114343366403229,0.00298989232019505,0.00336702267058331,0.0120766932270916,114,0.656481006467205,1,0.72641070344313,1,1,1,1,"N","N"
"6689",7259,6,0.00327522451135763,0.00557377817037511,0.0347272464187527,0.00310696848646249,0.00578907997173748,0.0895983522142122,91,0.454131999805452,1,0.547680482533808,1,1,1,1,"N","N"
"6690",7260,14,0.00136518771331058,0.00211884243928896,0.0128726287262873,0.00185013876040703,0.00220706481261848,0.0121527777777778,113,0.0432641790777554,1,0.0833340772020575,1,1,1,0.79659759609796,"N","N"
"6691",7261,0,0.00464451589853519,0.00546932136138779,0.0177474402730375,0.00465116279069767,0.00525202744114345,0.0434973637961336,113,0.888348750854154,1,0.914451311917146,1,1,1,1,"N","N"
"6692",7262,0,0.00827107790821772,0.00977921979115564,0.0326905886859916,0.00734802939211757,0.00959836439244663,0.0397705544933078,95,0.810252920053731,1,0.852914735397214,1,1,1,1,"N","N"
"6693",7263,12,0.0013685143838683,0.00207046217070612,0.0118821292775665,0.00177780025268468,0.00188605140228158,0.00686868686868687,112,0.148536166732535,1,0.224312446136038,1,1,1,1,"N","N"
"6694",7264,21,0.000777477028660759,0.00113473595017995,0.00648680524841516,0.000949518493897476,0.00127709121328822,0.0207528957528958,112,0.372342688532333,1,0.468119888236968,1,1,1,1,"N","N"
"6695",7265,0,0.00726117910570368,0.00790550415029887,0.0255511022044088,0.00341336295283663,0.00761086406618104,0.197220891231433,110,7.81835576827156e-10,6.22106568481368e-06,1.245919643773e-07,6.18353757712598e-06,6.18353757712598e-06,6.14053662040049e-06,1.19098528055254e-06,"Y","Y"
"6696",7266,13,0.00103605470368835,0.00164469660252669,0.00833185605389115,0.00114220445459737,0.00200863469488744,0.0179475379659457,111,0.118115251592153,1,0.185519750674845,1,1,1,1,"N","N"
"6697",7267,11,0.00102832237481269,0.00164960356491628,0.00865051903114187,0.00167198110792741,0.0019356082114747,0.0112028301886792,112,0.00992668529449182,1,0.0257558691092419,1,1,1,0.24620256330539,"N","N"
"6698",7268,0,0.0140265643300609,0.0158017124248677,0.0580985915492958,0.00711821533301731,0.0151723189372256,0.172995780590717,90,2.55009280468908e-07,0.0020291088446911,8.08409898283308e-06,0.00196535652457388,0.00196535652457388,0.00183606681937614,7.72765959923991e-05,"Y","Y"
"6699",7269,16,0.00116675357790257,0.00224160272526319,0.0219132369299221,0.00181488269687397,0.00222764228372253,0.0131926121372032,106,0.0138626208685233,1,0.0336808776338441,1,1,1,0.321958399953667,"N","N"
"6700",7270,1,0.00357865919442501,0.00405094961925767,0.0139794967381174,0.00344893974345192,0.00399849562676185,0.0189655172413793,110,0.763560439890419,1,0.81618087321441,1,1,1,1,"N","N"
"6701",7271,10,0.00316455696202532,0.00644860688763515,0.049618320610687,0.0026857654431513,0.00653319202280642,0.0727136431784108,103,0.771879884231237,1,0.822973099132782,1,1,1,1,"N","N"
"6702",7272,24,0.000590900137876699,0.00133965355377286,0.0107270560190703,0.00144843568945539,0.00158529494302634,0.00463320463320463,111,9.4782527677489e-05,0.75418457272978,0.000680671997048538,0.6492603145908,0.6492603145908,0.388229233366995,0.00650660203826767,"N","N"
"6703",7273,0,0.00420168067226891,0.00497516138162071,0.0156392071285688,0.00457235072619688,0.00478848832522869,0.0159355080614923,111,0.5811397427739,1,0.659083371330092,1,1,1,1,"N","N"
"6704",7274,5,0.0030228084638637,0.00449750354028182,0.0176220658912029,0.00213675213675214,0.00356837318178987,0.0792079207920792,113,0.128526194901783,1,0.198888162744747,1,1,1,1,"N","N"
"6705",7275,15,0.00204290091930541,0.00288323918245234,0.0139289145052834,0.00207586337044725,0.00370395261878087,0.0418118466898955,113,0.0963728592802291,1,0.157429448017406,1,1,1,1,"N","N"
"6706",7276,2,0.00334160908423679,0.00374367457921703,0.0150880134115675,0.00343997614381869,0.00392155977064097,0.0209668025626092,110,0.352938077074667,1,0.446759191740872,1,1,1,1,"N","N"
"6707",7277,0,0.0123105318844223,0.0140489396547825,0.0411509403632856,0.00544535776849482,0.0137914580618311,0.196629213483146,104,3.35678756619218e-07,0.00267099586641912,9.73017702133381e-06,0.00257935556586207,0.00257935556586207,0.00239238249842517,9.30115972366074e-05,"Y","Y"
"6708",7278,22,0.00111175299879699,0.00209606006132569,0.0106875667972925,0.00190794191629627,0.00203008471467942,0.00556586270871985,112,0.0239091715945216,1,0.0517956107752813,1,1,1,0.495118688744488,"N","N"
"6709",7279,16,0.00191754554170662,0.00276180645958936,0.016377877996677,0.00257352941176471,0.00281308703055933,0.0117806977797916,111,0.134445073627746,1,0.206720666832072,1,1,1,1,"N","N"
"6710",7280,2,0.00417334692911583,0.0067000171300534,0.0274761434682461,0.0033881052120425,0.00589809678434372,0.0778212938787351,100,0.646855032374562,1,0.71855723755471,1,1,1,1,"N","N"
"6711",7281,2,0.00269106566200215,0.00288759318017036,0.00870686875201548,0.00293169158604515,0.00295089899459201,0.00758902510215995,111,0.329084070803363,1,0.42240204473111,1,1,1,1,"N","N"
"6712",7282,23,0.00117026898557495,0.00174134467934905,0.00831643002028398,0.00187319221321111,0.00211140279608369,0.00558139534883721,110,0.000214723202822008,1,0.00129044752632531,1,1,0.698709301982813,0.0123354986564359,"N","N"
"6713",7283,3,0.00607711651299246,0.00965265596554543,0.0534797490017114,0.00576923076923077,0.0108237165698099,0.167284042080308,83,0.710332380952837,1,0.773159750178263,1,1,1,1,"N","N"
"6714",7284,12,0.00179823631495049,0.00348719481056162,0.0201967892283791,0.00261963793434741,0.00313172066238583,0.033987694110753,112,0.0710080460292886,1,0.12317659085569,1,1,1,1,"N","N"
"6715",7285,7,0.00322407575313422,0.00421164367894768,0.0174804098854732,0.0023102706568673,0.0038899355472083,0.0805746408494691,112,0.193563019761557,1,0.276811816722269,1,1,1,1,"N","N"
"6716",7287,17,0.000594141764321814,0.00095503539453705,0.00497322111706197,0.000846622612505119,0.00106631406762324,0.00933820544051969,112,0.213825415263741,1,0.2999194030681,1,1,1,1,"N","N"
"6717",7288,2,0.00449327959812102,0.00504907588716623,0.0166964818127609,0.00405162821401226,0.00503310560578715,0.10202492211838,112,0.121741340445549,1,0.190238775711948,1,1,1,1,"N","N"
"6718",7290,20,0.000730013960123068,0.00106916025478616,0.00561797752808989,0.00117203858376529,0.0013283705745277,0.005862388151805,112,0.00168810648182233,1,0.00628851276959752,1,1,1,0.0601124332744039,"N","N"
"6719",7291,8,0.00158156381141871,0.00200442540879913,0.0105854396197883,0.00186984091774492,0.00198520278899862,0.00682897862232779,112,0.274869719256253,1,0.366318143786966,1,1,1,1,"N","N"
"6720",7292,0,0.00966532025389498,0.0105086605111359,0.0287183123559653,0.005457026,0.00996125306822284,0.087772397094431,85,8.94723314781734e-05,0.711931341571826,0.000651203477801548,0.614227555597661,0.614227555597661,0.371489120297376,0.0062249099336584,"N","N"
"6721",7293,10,0.0016134236850597,0.0024264053357072,0.0141818826449211,0.00167084377610693,0.00254335878850814,0.0317460317460317,109,0.434338794763194,1,0.528680595113169,1,1,1,1,"N","N"
"6722",7294,19,0.00100404790634994,0.00140020185827407,0.00872410032715376,0.00116890747117013,0.0015011753620835,0.0075208165457964,112,0.103676968393639,1,0.166725472414751,1,1,1,1,"N","N"
"6723",7295,0,0.00594380403458213,0.00655173930593923,0.0187044423050474,0.00376647834274953,0.00709963623660651,0.12847965738758,101,0.00144858082731519,1,0.00554952221615165,1,1,1,0.0530483591503606,"N","N"
"6724",7296,6,0.00351689665308634,0.00559566580197597,0.0389321468298109,0.00100036113036807,0.00637841624542629,0.131218174696436,102,8.45737514779225e-05,0.672953340509829,0.000625421320176421,0.582036557671062,0.582036557671062,0.355209756207274,0.00597845607617347,"N","N"
"6725",7297,9,0.00200467758102239,0.00340417108571836,0.0244517267456516,0.00116764,0.00314448613530795,0.163992869875223,111,0.00440531529409431,1,0.0135617151572109,1,1,1,0.129637599118128,"N","N"
"6726",7298,0,0.00756827903915762,0.00781625609279051,0.02419964708848,0.00433486859929558,0.00819388780637897,0.1978782,95,0.000209700169549584,1,0.00126695842756723,1,1,0.688235956461736,0.0121109643454621,"N","N"
"6727",7299,9,0.00105769354828004,0.0018496449181334,0.0125348189415042,0.00152336857997283,0.00163927142220129,0.00582010582010582,84,0.0575600094079759,1,0.104113525017498,1,1,1,0.995230121155955,"N","N"
"6728",7301,6,0.00313858039594399,0.00653886730723693,0.0549493374902572,0.00191938579654511,0.00645565637951852,0.1951297,87,0.0076563976150513,1,0.02111679577919,1,1,1,0.201857263196274,"N","N"
"6729",7302,0,0.00756827903915762,0.00888125093640806,0.0346483704974271,0.00531600708800945,0.00915661211582557,0.101632047477745,99,0.0571060541664627,1,0.103577130841701,1,1,1,0.99010268319364,"N","N"
"6730",7303,15,0.000921234454168586,0.00162671220926363,0.0113467048710602,0.001486326,0.002013149358968,0.0140670252378982,109,0.00768041906264847,1,0.0211610437955311,1,1,1,0.202280233782052,"N","N"
"6731",7304,4,0.00613234455219624,0.00884922385445861,0.0614322064703744,0.004941599,0.00978197099162291,0.0793836096194256,81,0.84332673612241,1,0.878528045851416,1,1,1,1,"N","N"
"6732",7305,16,0.00103279111799639,0.00142455704774217,0.00853282768428538,0.00139082058414465,0.00154621152951423,0.00532386867790594,109,0.0606009381973951,1,0.108286922352722,1,1,1,1,"N","N"
"6733",7306,13,0.00096075070945361,0.00177193451901925,0.0104777870913663,0.00163681905246662,0.00182405485440742,0.0100748416810593,110,0.0257107529215458,1,0.0551429814007384,1,1,1,0.527116491840366,"N","N"
"6734",7307,0,0.00464451589853519,0.00578379834480092,0.0255133789670193,0.00486420753952169,0.0057234062765227,0.0293282876064333,107,0.530622880141165,1,0.614759210437282,1,1,1,1,"N","N"
"6735",7308,23,0.000516084815408549,0.000819998758110986,0.00412938747419133,0.000843246468808115,0.000942829779126424,0.00350262697022767,112,0.0290634530691757,1,0.0606021740229116,1,1,1,0.579301382649374,"N","N"
"6736",7309,22,0.00064200454210099,0.000993011530007874,0.00576368876080692,0.000751609987572026,0.00088234620434941,0.00322841000807102,112,0.537450310078042,1,0.620486999315334,1,1,1,1,"N","N"
"6737",7310,0,0.00829580469305523,0.00930219724045422,0.0304355137043888,0.00570342205323194,0.00966929451731659,0.113963039014374,101,0.0132469129342833,1,0.0324325188363361,1,1,1,0.310025231068248,"N","N"
"6738",7311,11,0.00177708963509754,0.00259075145079815,0.0176848874598071,0.00215245944354908,0.00281234445495512,0.0285474391267842,110,0.0933623245284229,1,0.153420941190863,1,1,1,1,"N","N"
"6739",7312,1,0.00313475773318212,0.00407779922119508,0.0139289145052834,0.00444266102933501,0.00444480494139625,0.0104712041884817,112,0.00769677023873538,1,0.0211914189583451,1,1,1,0.202570592570331,"N","N"
"6740",7313,1,0.00598486182010209,0.0107216568201849,0.0950517193178641,0.00560224089635854,0.0123699009205939,0.139386189258312,101,0.741555805166637,1,0.799208931560467,1,1,1,1,"N","N"
"6741",7314,7,0.00172258147848258,0.00244178855656569,0.0116384797235861,0.00270655348918129,0.00285591298576786,0.0136755022792504,116,0.0087258630689761,1,0.0233855481441033,1,1,1,0.223544461767507,"N","N"
"6742",7315,20,0.000884334864560618,0.00145113566215158,0.0102848101265823,0.00111639761577601,0.00161902211947745,0.0295138888888889,116,0.0142025758081574,1,0.0343495724487208,1,1,1,0.328350511079615,"N","N"
"6743",7316,1,0.00658111220796315,0.00741107084292693,0.0260500104478652,0.00484066155707947,0.00732430108796346,0.0864745011086474,111,0.0494768355656393,1,0.0923714642411525,1,1,1,0.882986754435843,"N","N"
"6744",7317,35,0.000577034045008655,0.000866654280104582,0.00591636412531935,0.000843170320404722,0.00107616258361853,0.00831600831600832,117,0.0114318539097336,1,0.0288429161802066,1,1,1,0.275711911201679,"N","N"
"6745",7318,11,0.00157449320999803,0.0025343049389587,0.0122556788166931,0.00196078431372549,0.00222004089455374,0.00650483896557195,117,0.086304189205078,1,0.14439075557292,1,1,1,1,"N","N"
"6746",7319,8,0.00311601150527325,0.0065920853354486,0.0470737913486005,0.00354223433242507,0.0070610208872697,0.171240819482026,93,0.504516504180014,1,0.593149796654901,1,1,1,1,"N","N"
"6747",7320,16,0.00089126559714795,0.00147446313053154,0.00777846919726198,0.00158604282315623,0.00182155533412902,0.00554016620498615,117,8.36354899385629e-05,0.665487593441145,0.000621951021907612,0.576081254696821,0.576081254696821,0.35210541264135,0.00594528319718456,"N","N"
"6748",7321,18,0.00133645172068159,0.00209309968301666,0.0118511495615075,0.00142287990893569,0.00189089348909196,0.0239064089521872,117,0.881713415553927,1,0.909884171414074,1,1,1,1,"N","N"
"6749",7323,24,0.000828729281767956,0.00137538886286318,0.00887372013651877,0.001292546316243,0.00150648462807569,0.00509967547519703,115,0.0089799959209811,1,0.0239296140466332,1,1,1,0.228745234424091,"N","N"
"6750",7324,27,0.00126630085235589,0.00272189545489473,0.0367066895368782,0.00177411367756664,0.00249872444938241,0.0609344894026975,116,0.0166412790396219,1,0.0390373400112828,1,1,1,0.373161283536464,"N","N"
"6751",7325,6,0.00773901654958924,0.013259599783529,0.0651685393258427,0.00284900284900285,0.0100821530678191,0.192502532928065,103,0.00329835655805006,1,0.0107429484782662,1,1,1,0.102692766514247,"N","N"
"6752",7326,1,0.00338584764402032,0.00376744720307193,0.0136329209795506,0.0033607689308305,0.00378816966306196,0.0158139534883721,118,0.754480961859316,1,0.809302374429034,1,1,1,1,"N","N"
"6753",7327,0,0.0099077223807286,0.0113599899545269,0.0270332985265112,0.00522679336528049,0.0111404793468826,0.1995841995842,96,3.35059072858467e-06,0.0266606504273482,5.31088653931239e-05,0.0249820044723273,0.0249820044723273,0.0211388769066407,0.00050767220234615,"Y","Y"
"6754",7329,0,0.00408120467542454,0.00466807237282843,0.0187207488299532,0.0041203138433038,0.00460945922817606,0.0333733493397359,118,0.845032703330734,1,0.87986459309116,1,1,1,1,"N","N"
"6755",7330,0,0.00424268137462877,0.00501792314529025,0.0147794994040524,0.00481540930979133,0.00540953182815576,0.017590618336887,117,0.115914629324556,1,0.182759085541289,1,1,1,1,"N","N"
"6756",7331,19,0.00161521754726949,0.00243990115742313,0.0174340634778722,0.00185600682521356,0.00262077056597945,0.0276766205389658,114,0.079869667634292,1,0.135448198074608,1,1,1,1,"N","N"
"6757",7332,15,0.00144258511252164,0.00235972462888642,0.0172935581495893,0.00242522231204527,0.00276077459904122,0.00625558534405719,117,3.99506464998224e-05,0.317887294199087,0.000354389402674568,0.282091514935246,0.282091514935246,0.194160141989137,0.00338763871553596,"N","N"
"6758",7333,22,0.0015941538748828,0.00219398478251363,0.0128326996197719,0.00231138810993922,0.002422179602035,0.00913978494623656,116,0.00293586184599361,1,0.00975800029597793,1,1,1,0.0932775623068551,"N","N"
"6759",7335,0,0.00696445725264169,0.00762631339869536,0.0210955504343202,0.00510421097405359,0.00793605132636374,0.196714406065712,115,0.0108724710352746,1,0.0276573695740664,1,1,1,0.264379169444384,"N","N"
"6760",7336,13,0.00243427048969525,0.00332709572867452,0.0161001788908766,0.00197971636305393,0.00377926038870218,0.131340579710145,116,0.722453656609402,1,0.782543390367684,1,1,1,1,"N","N"
"6761",7337,14,0.00260366300455694,0.00422379882469645,0.026535910008653,0.00286951987118495,0.00456192774184729,0.0334370139968896,112,0.240208786960652,1,0.328917796910326,1,1,1,1,"N","N"
"6762",7338,9,0.00219840615553724,0.00338199342517864,0.0221276595744681,0.00177935943060498,0.00289816971690779,0.0240073868882733,115,0.654916976678948,1,0.725386189230845,1,1,1,1,"N","N"
"6763",7339,0,0.00342917436032709,0.00408699974570558,0.0154001514768998,0.00404803670219943,0.00433195224037513,0.014300134589502,115,0.154156424528956,1,0.231438239618283,1,1,1,1,"N","N"
"6764",7340,15,0.00258397932816537,0.00554523861141718,0.0615384615384615,0.00310188499164877,0.00465789269068917,0.0283936211590821,111,0.0976174901660444,1,0.158944018390628,1,1,1,1,"N","N"
"6765",7341,15,0.00188385357797506,0.00348195733052573,0.0273802115743622,0.0019897694853748,0.00308605282469903,0.0353817504655493,116,0.522825091854254,1,0.608591379421731,1,1,1,1,"N","N"
"6766",7342,0,0.00530738611233967,0.00592932196006497,0.0166069684141973,0.00473153672083933,0.00564765040292384,0.0606334841628959,115,0.16654767422024,1,0.2463233910354,1,1,1,1,"N","N"
"6767",7343,8,0.00259590423997693,0.00412703150072825,0.0246596455175957,0.00226654578422484,0.00408818315602132,0.0553602811950791,115,0.995255892239276,1,0.996759110704584,1,1,1,1,"N","N"
"6768",7344,19,0.000791347929306252,0.00117048314545955,0.00678813862093605,0.000919117647058824,0.00122782486931262,0.00485436893203883,115,0.121194698380694,1,0.189496210456903,1,1,1,1,"N","N"
"6769",7345,0,0.00514386754541071,0.00594996026076627,0.0219765758652454,0.0048436202601716,0.00536127209608559,0.0186823992133727,115,0.852208904859615,1,0.886061185935967,1,1,1,1,"N","N"
"6770",7346,2,0.00411861614497529,0.00669935638603819,0.0532472771278741,0.00200736032117765,0.00738929879530298,0.100462140063989,101,0.0971949180968321,1,0.158414576668679,1,1,1,1,"N","N"
"6771",7347,1,0.00366433125651531,0.00413926798807956,0.0131105696716556,0.00370666084136716,0.00420505529473521,0.0120361083249749,116,0.504065820555846,1,0.5927951129416,1,1,1,1,"N","N"
"6772",7348,19,0.00100603621730382,0.0019124220546826,0.0109381573411864,0.00159680638722555,0.00171967234077053,0.00592999710731848,115,0.0386382477527883,1,0.0762700415204507,1,1,1,0.729071872748625,"N","N"
